MOIS,CLIENT_ID,taux,GDP
30Nov2017 0:00:00,00000000977580,2.28,-1.9
28Feb2018 0:00:00,00000000977603,2.3,-1.48
30Jun2018 0:00:00,00000000977608,2.59,0.15
31Jul2018 0:00:00,00000000977623,2.51,-0.26
31Dec2017 0:00:00,00000000977627,2.36,-1.32
28Feb2018 0:00:00,00000000977637,2.74,0.24
31Mar2018 0:00:00,00000000977638,2.34,1.67
31Oct2018 0:00:00,00000000977650,2.88,-0.36
31Aug2018 0:00:00,00000000977665,2.62,-0.24
31Aug2018 0:00:00,00000000977667,2.35,0.49
31May2018 0:00:00,00000000977671,2.68,0.73
30Nov2017 0:00:00,00000000977676,2.33,-0.95
31Jul2018 0:00:00,00000000977703,3.02,-0.74
31Oct2018 0:00:00,00000000977723,2.47,0.25
31Dec2017 0:00:00,00000000977750,2.42,1.26
31Jan2018 0:00:00,00000000977754,2.35,0.61
28Feb2018 0:00:00,00000000977760,2.61,-0.56
30Sep2018 0:00:00,00000000977761,2.33,-2.25
31Jan2018 0:00:00,00000000977763,2.34,-0.07
31Aug2018 0:00:00,00000000977796,3.2,0.18
30Jun2018 0:00:00,00000000977798,2.28,0.18
31Oct2017 0:00:00,00000000977805,2.53,-1.17
30Jun2018 0:00:00,00000000977812,2.7,0.45
28Feb2018 0:00:00,00000000977813,3.05,-1
30Apr2018 0:00:00,00000000977834,2.41,0.04
31Dec2017 0:00:00,00000000977838,2.58,-0.76
30Nov2017 0:00:00,00000000977847,2.61,-2.02
31Jan2018 0:00:00,00000000977880,2.73,-1.06
30Jun2018 0:00:00,00000000977889,2.4,1.67
30Sep2018 0:00:00,00000000977897,2.42,0.32
30Apr2018 0:00:00,00000000977930,2.31,-0.12
31Jan2018 0:00:00,00000000977935,2.4,1.99
30Sep2018 0:00:00,00000000977936,3.06,-0.88
31Dec2017 0:00:00,00000000977938,2.34,-0.32
30Sep2018 0:00:00,00000000977946,2.34,0.8
31Mar2018 0:00:00,00000000977949,2.43,0.63
30Sep2018 0:00:00,00000000977950,3.06,1.35
31Aug2018 0:00:00,00000000977994,3.19,0.08
30Sep2018 0:00:00,00000000978009,2.27,-1.24
31Jan2018 0:00:00,00000000978013,2.28,0.77
31Oct2017 0:00:00,00000000978014,2.45,1.05
31Dec2017 0:00:00,00000000978053,2.63,0.79
30Apr2018 0:00:00,00000000978059,2.29,-0.5
31Mar2018 0:00:00,00000000978062,2.29,0.6
31Jan2018 0:00:00,00000000978078,2.6,0.55
30Nov2017 0:00:00,00000000978087,2.4,1.12
31Aug2018 0:00:00,00000000978094,2.3,-1.18
31Jan2018 0:00:00,00000000978110,2.34,-0.68
30Apr2018 0:00:00,00000000978125,2.27,1.22
30Apr2018 0:00:00,00000000978138,2.52,-1.94
31Dec2017 0:00:00,00000000978143,2.56,0.85
31Dec2017 0:00:00,00000000978153,2.48,-1.51
31Oct2017 0:00:00,00000000978160,3.19,-0.82
30Jun2018 0:00:00,00000000978162,3.05,-1.21
30Sep2018 0:00:00,00000000978164,2.26,-0.2
31Jan2018 0:00:00,00000000978166,2.36,-0.42
30Jun2018 0:00:00,00000000978174,2.73,0.7
30Jun2018 0:00:00,00000000978190,2.32,-0.03
28Feb2018 0:00:00,00000000978205,3.94,-0.27
30Jun2018 0:00:00,00000000978207,2.25,0.42
30Sep2018 0:00:00,00000000978210,2.59,-0.03
30Jun2018 0:00:00,00000000978211,2.46,-2.11
31Oct2017 0:00:00,00000000978218,2.7,-0.06
31Jan2018 0:00:00,00000000978230,2.34,0.09
31Mar2018 0:00:00,00000000978234,2.53,1.67
30Jun2018 0:00:00,00000000978245,2.9,1.31
31Mar2018 0:00:00,00000000978249,2.36,1.35
31Mar2018 0:00:00,00000000978272,2.33,-0.86
31Aug2018 0:00:00,00000000978275,2.25,0.13
30Sep2018 0:00:00,00000000978281,2.41,-0.14
30Jun2018 0:00:00,00000000978289,2.76,-1.06
31Oct2017 0:00:00,00000000978298,3.1,-0.87
30Sep2018 0:00:00,00000000978307,2.37,-1.63
28Feb2018 0:00:00,00000000978323,3.03,0.18
30Sep2018 0:00:00,00000000978326,2.47,-0.1
31Jan2018 0:00:00,00000000978331,2.71,0.25
31May2018 0:00:00,00000000978344,2.47,-0.92
31Oct2018 0:00:00,00000000978352,2.43,-0.12
30Nov2017 0:00:00,00000000978358,2.55,0.19
31Jul2018 0:00:00,00000000978367,2.8,-0.52
31Jan2018 0:00:00,00000000978370,2.65,0.86
31Aug2018 0:00:00,00000000978419,2.26,-0.18
30Nov2017 0:00:00,00000000978441,2.26,-1.99
28Feb2018 0:00:00,00000000978443,2.45,-1.01
31Aug2018 0:00:00,00000000978451,3.44,-0.5
31Jan2018 0:00:00,00000000978454,2.52,-3.27
31Oct2017 0:00:00,00000000978456,2.77,-0.49
31Mar2018 0:00:00,00000000978510,2.28,0.4
31Mar2018 0:00:00,00000000978522,2.45,0.36
28Feb2018 0:00:00,00000000978531,2.37,0.1
31Oct2018 0:00:00,00000000978574,2.27,0.29
31Mar2018 0:00:00,00000000978582,2.79,0.29
31Jul2018 0:00:00,00000000978583,2.69,-0.39
31Oct2017 0:00:00,00000000978587,2.66,1.13
30Apr2018 0:00:00,00000000978588,2.37,-0.39
30Nov2017 0:00:00,00000000978616,2.68,-0.33
31Mar2018 0:00:00,00000000978617,2.52,-1.59
30Jun2018 0:00:00,00000000978632,2.33,0.69
30Jun2018 0:00:00,00000000978634,2.34,-2.21
31May2018 0:00:00,00000000978635,2.3,1.61
31Jul2018 0:00:00,00000000978637,2.63,0.56
31Mar2018 0:00:00,00000000978640,2.34,-0.93
31Oct2017 0:00:00,00000000978643,2.6,0.18
30Nov2017 0:00:00,00000000978648,2.57,0.48
31Dec2017 0:00:00,00000000978666,2.25,-0.8
30Apr2018 0:00:00,00000000978685,2.28,2.55
28Feb2018 0:00:00,00000000978696,2.38,-0.02
28Feb2018 0:00:00,00000000978701,2.31,0.75
30Sep2018 0:00:00,00000000978724,2.45,-2.33
31Jul2018 0:00:00,00000000978727,2.62,-0.52
30Nov2017 0:00:00,00000000978746,2.24,2.54
30Nov2017 0:00:00,00000000978767,2.68,0.12
31Jul2018 0:00:00,00000000978769,2.54,2.37
31Oct2017 0:00:00,00000000978798,2.88,-0.87
31Oct2018 0:00:00,00000000978805,3.18,-0.01
31Jan2018 0:00:00,00000000978836,2.94,-0.63
31Jan2018 0:00:00,00000000978844,2.44,-0.23
30Apr2018 0:00:00,00000000978853,2.65,-0.63
31Dec2017 0:00:00,00000000978861,2.36,-0.4
31Aug2018 0:00:00,00000000978867,2.26,2.02
28Feb2018 0:00:00,00000000978869,2.75,-1.92
31Jul2018 0:00:00,00000000978876,2.27,2.13
31Aug2018 0:00:00,00000000978878,2.51,0.31
31Jan2018 0:00:00,00000000978884,2.27,1.05
31Oct2017 0:00:00,00000000978893,2.38,-0.08
31Aug2018 0:00:00,00000000978897,2.32,0.28
31Jul2018 0:00:00,00000000978921,2.25,-0.95
31Jan2018 0:00:00,00000000978939,2.41,-1.19
28Feb2018 0:00:00,00000000978955,2.26,0.53
31Jan2018 0:00:00,00000000978965,2.77,1.66
31Aug2018 0:00:00,00000000978974,2.95,-0.46
30Nov2017 0:00:00,00000000978985,2.53,0.34
31Jan2018 0:00:00,00000000979001,3.11,0.18
31Mar2018 0:00:00,00000000979003,3.1,0.26
28Feb2018 0:00:00,00000000979013,2.47,-0.69
31Jul2018 0:00:00,00000000979045,2.29,0.24
31Jul2018 0:00:00,00000000979052,2.29,1.18
28Feb2018 0:00:00,00000000979064,2.49,0.99
31Jan2018 0:00:00,00000000979068,2.74,0.11
31Oct2017 0:00:00,00000000979078,2.46,0.53
31Oct2018 0:00:00,00000000979103,2.96,0.79
31Jan2018 0:00:00,00000000979120,2.7,-0.42
31Aug2018 0:00:00,00000000979121,2.9,-2.1
30Jun2018 0:00:00,00000000979131,2.49,-0.62
31Oct2018 0:00:00,00000000979137,2.4,0.07
31Dec2017 0:00:00,00000000979144,2.51,1.96
28Feb2018 0:00:00,00000000979145,2.86,-1.68
31Mar2018 0:00:00,00000000979146,2.4,0.31
28Feb2018 0:00:00,00000000979156,2.8,-0.7
31Aug2018 0:00:00,00000000979168,2.92,-0.26
31May2018 0:00:00,00000000979169,2.46,-1.31
28Feb2018 0:00:00,00000000979195,2.74,-0.47
30Jun2018 0:00:00,00000000979208,2.35,-2.28
31Mar2018 0:00:00,00000000979213,2.84,0.87
30Nov2017 0:00:00,00000000979214,2.26,-0.65
31Oct2018 0:00:00,00000000979231,2.32,-0.4
30Jun2018 0:00:00,00000000979238,2.77,-0.41
31Jan2018 0:00:00,00000000979242,2.26,0.16
31Oct2017 0:00:00,00000000979250,2.47,-0.1
30Nov2017 0:00:00,00000000979280,2.42,1.27
31Dec2017 0:00:00,00000000979285,2.67,-1.56
30Nov2017 0:00:00,00000000979295,2.57,0.37
31Oct2018 0:00:00,00000000979306,2.95,0.31
31Oct2017 0:00:00,00000000979309,2.57,1.4
28Feb2018 0:00:00,00000000979314,2.34,1.08
31Oct2017 0:00:00,00000000979326,3.06,0.43
31Oct2018 0:00:00,00000000979327,2.97,0.98
31Oct2018 0:00:00,00000000979332,2.74,-0.41
31Jul2018 0:00:00,00000000979343,2.33,0.32
31Jan2018 0:00:00,00000000979346,2.51,0.52
30Sep2018 0:00:00,00000000979355,3,-1.08
31Oct2018 0:00:00,00000000979369,2.69,-1.3
31Aug2018 0:00:00,00000000979371,2.76,0.45
30Sep2018 0:00:00,00000000979384,2.9,1.29
30Nov2017 0:00:00,00000000979405,2.38,-1.76
31Jan2018 0:00:00,00000000979407,2.36,0.11
31Oct2018 0:00:00,00000000979427,2.65,0.71
31Mar2018 0:00:00,00000000979430,2.38,-0.24
31Aug2018 0:00:00,00000000979439,2.83,0.85
30Apr2018 0:00:00,00000000979453,2.31,-1.03
31Aug2018 0:00:00,00000000979464,2.51,2.27
31May2018 0:00:00,00000000979468,3.3,-0.43
31Jan2018 0:00:00,00000000979471,2.6,-0.56
30Jun2018 0:00:00,00000000979473,3.25,-0.74
30Nov2017 0:00:00,00000000979475,3.78,0.02
31Aug2018 0:00:00,00000000979477,2.27,0.09
31Mar2018 0:00:00,00000000979486,2.29,-2.86
30Nov2017 0:00:00,00000000979488,2.69,2.19
31Mar2018 0:00:00,00000000979489,2.26,-1.32
31Oct2018 0:00:00,00000000979491,2.85,1.31
31Jan2018 0:00:00,00000000979508,2.28,-0.36
30Apr2018 0:00:00,00000000979525,2.67,-1.11
31Jan2018 0:00:00,00000000979527,2.66,0.04
31Jan2018 0:00:00,00000000979532,2.96,-0.21
30Nov2017 0:00:00,00000000979533,2.66,-0.41
31Dec2017 0:00:00,00000000979538,2.46,-2.81
31Jul2018 0:00:00,00000000979557,2.26,-0.57
30Nov2017 0:00:00,00000000979560,2.28,2.08
31Jul2018 0:00:00,00000000979568,2.45,1.46
31Oct2017 0:00:00,00000000979575,2.9,-0.72
30Jun2018 0:00:00,00000000979594,2.38,1.93
31Jul2018 0:00:00,00000000979597,2.49,-0.17
31Aug2018 0:00:00,00000000979628,3.04,0.59
30Apr2018 0:00:00,00000000979631,2.85,0.24
28Feb2018 0:00:00,00000000979633,2.58,-0.52
30Apr2018 0:00:00,00000000979640,2.75,-0.48
31Aug2018 0:00:00,00000000979641,2.6,-0.78
30Nov2017 0:00:00,00000000979647,2.27,1.6
31Jul2018 0:00:00,00000000979659,2.89,-1.09
31Mar2018 0:00:00,00000000979684,2.39,0.07
31Jul2018 0:00:00,00000000979688,3.44,-1.72
31Jul2018 0:00:00,00000000979693,2.37,0.46
31Dec2017 0:00:00,00000000979701,2.44,-0.19
30Apr2018 0:00:00,00000000979704,2.45,-0.41
31Oct2017 0:00:00,00000000979713,3.52,-1.2
31Jul2018 0:00:00,00000000979714,2.64,0.83
31Aug2018 0:00:00,00000000979731,2.35,-0.68
28Feb2018 0:00:00,00000000979738,2.25,-0.56
30Sep2018 0:00:00,00000000979752,2.39,-0.16
31May2018 0:00:00,00000000979761,2.53,-0.72
31Mar2018 0:00:00,00000000979765,2.55,-0.53
30Apr2018 0:00:00,00000000979766,2.35,0.52
28Feb2018 0:00:00,00000000979780,2.77,-0.96
30Jun2018 0:00:00,00000000979822,2.55,-0.51
31Aug2018 0:00:00,00000000979825,2.36,-0.21
31Oct2017 0:00:00,00000000979836,2.66,0.18
30Apr2018 0:00:00,00000000979856,2.97,0.63
30Sep2018 0:00:00,00000000979883,3.38,-0.26
31Oct2017 0:00:00,00000000979884,2.41,-0.49
31Aug2018 0:00:00,00000000979885,3.04,0.53
31Jul2018 0:00:00,00000000979906,2.31,1.91
30Jun2018 0:00:00,00000000979907,2.81,0.18
31Oct2017 0:00:00,00000000979919,2.26,-0.53
31Oct2017 0:00:00,00000000979943,3.91,1.32
31Oct2017 0:00:00,00000000979999,2.34,0.69
31Jul2018 0:00:00,00000000980002,3.15,0.47
31Dec2017 0:00:00,00000000980010,2.85,-0.13
31Oct2017 0:00:00,00000000980035,2.64,0.34
30Jun2018 0:00:00,00000000980037,2.34,-0.3
31Oct2018 0:00:00,00000000980039,2.86,-0.37
30Nov2017 0:00:00,00000000980045,2.34,-0.59
31Oct2017 0:00:00,00000000980058,2.43,0.12
30Apr2018 0:00:00,00000000980077,2.36,-0.04
31Dec2017 0:00:00,00000000980083,3.3,1.09
31Oct2017 0:00:00,00000000980093,2.32,1.49
31Jan2018 0:00:00,00000000980108,2.48,-1.42
31Oct2017 0:00:00,00000000980109,2.32,0.18
31Oct2018 0:00:00,00000000980110,2.29,1.37
31Jan2018 0:00:00,00000000980116,2.91,0.94
31Dec2017 0:00:00,00000000980135,2.45,1.38
31Aug2018 0:00:00,00000000980137,3.1,0.18
31Mar2018 0:00:00,00000000980168,2.97,-1.2
31Jul2018 0:00:00,00000000980172,2.25,1.14
31Dec2017 0:00:00,00000000980188,3.15,0.66
31Jan2018 0:00:00,00000000980201,2.4,-0.12
30Sep2018 0:00:00,00000000980202,3.09,-2.37
31Aug2018 0:00:00,00000000980216,2.7,1.87
28Feb2018 0:00:00,00000000980221,2.61,-0.56
30Sep2018 0:00:00,00000000980233,3.19,-1.59
31Aug2018 0:00:00,00000000980234,2.54,-0.04
31Oct2017 0:00:00,00000000980243,2.3,0.81
31Aug2018 0:00:00,00000000980252,2.96,0.49
31Dec2017 0:00:00,00000000980261,2.33,0.27
30Jun2018 0:00:00,00000000980274,2.44,-0.89
31Oct2017 0:00:00,00000000980276,2.41,0.37
30Sep2018 0:00:00,00000000980280,2.62,-0.44
31May2018 0:00:00,00000000980281,2.31,-0.23
28Feb2018 0:00:00,00000000980288,2.71,0.83
31May2018 0:00:00,00000000980293,2.67,1.18
31Jan2018 0:00:00,00000000980303,2.29,-0.61
31May2018 0:00:00,00000000980304,2.62,2.02
31Jul2018 0:00:00,00000000980305,2.28,0.22
31Dec2017 0:00:00,00000000980307,3.59,1.48
31Aug2018 0:00:00,00000000980313,3.05,-2.19
31Dec2017 0:00:00,00000000980317,2.77,2.43
30Nov2017 0:00:00,00000000980318,2.35,-0.51
31Jul2018 0:00:00,00000000980324,2.97,-1.79
30Sep2018 0:00:00,00000000980332,2.3,-1.1
31Mar2018 0:00:00,00000000980344,2.6,-0.15
31May2018 0:00:00,00000000980371,2.89,0.63
28Feb2018 0:00:00,00000000980389,3.01,-0.11
31Jan2018 0:00:00,00000000980390,2.29,-0.15
31Oct2017 0:00:00,00000000980393,2.35,1.16
31Oct2018 0:00:00,00000000980406,3.13,-0.47
31Oct2018 0:00:00,00000000980410,2.72,1
30Nov2017 0:00:00,00000000980427,2.69,0.59
31Oct2018 0:00:00,00000000980432,2.37,0.74
30Nov2017 0:00:00,00000000980440,2.79,-0.44
31Oct2017 0:00:00,00000000980446,3.04,1.22
31Dec2017 0:00:00,00000000980462,2.27,0.23
30Sep2018 0:00:00,00000000980464,2.78,0.65
31Oct2017 0:00:00,00000000980475,2.73,0.19
30Apr2018 0:00:00,00000000980486,2.53,0.94
30Nov2017 0:00:00,00000000980498,2.57,-1.77
31Oct2018 0:00:00,00000000980507,2.58,-1.33
30Nov2017 0:00:00,00000000980547,2.26,-0.27
31Dec2017 0:00:00,00000000980568,2.61,0.41
31Oct2017 0:00:00,00000000980577,2.44,-0.91
31Aug2018 0:00:00,00000000980583,2.74,0.75
30Apr2018 0:00:00,00000000980614,2.69,-1.92
30Nov2017 0:00:00,00000000980618,2.33,-2
30Jun2018 0:00:00,00000000980656,3.02,-0.89
31Jul2018 0:00:00,00000000980658,2.33,0.32
31Mar2018 0:00:00,00000000980664,2.44,-0.72
30Nov2017 0:00:00,00000000980696,2.8,-0.43
31Oct2017 0:00:00,00000000980705,3.24,-2.27
30Apr2018 0:00:00,00000000980709,2.47,-1.41
31Dec2017 0:00:00,00000000980710,3.14,-0.46
31Oct2017 0:00:00,00000000980718,2.54,-0.67
31Aug2018 0:00:00,00000000980719,2.56,-0.8
30Jun2018 0:00:00,00000000980744,2.64,0.57
31Aug2018 0:00:00,00000000980760,2.29,0.04
30Nov2017 0:00:00,00000000980765,2.3,0.02
30Jun2018 0:00:00,00000000980769,2.46,-1.23
31Oct2018 0:00:00,00000000980776,2.35,-1.93
31Dec2017 0:00:00,00000000980798,2.39,0.65
31Dec2017 0:00:00,00000000980799,2.46,-0.31
31Jan2018 0:00:00,00000000980809,2.42,-0.21
30Jun2018 0:00:00,00000000980812,2.31,-2.15
31Jan2018 0:00:00,00000000980814,2.42,-0.94
31May2018 0:00:00,00000000980825,2.96,1.66
28Feb2018 0:00:00,00000000980833,2.67,-1.31
31Jan2018 0:00:00,00000000980854,2.43,-0.26
31Dec2017 0:00:00,00000000980873,2.54,0.71
30Nov2017 0:00:00,00000000980879,2.32,0.36
30Jun2018 0:00:00,00000000980891,2.49,-0.26
31Jul2018 0:00:00,00000000980896,2.43,0.87
30Sep2018 0:00:00,00000000980897,2.52,-0.23
31Mar2018 0:00:00,00000000980898,2.86,1.34
28Feb2018 0:00:00,00000000980917,3.86,-0.53
28Feb2018 0:00:00,00000000980923,2.32,-1.26
28Feb2018 0:00:00,00000000980947,2.91,0.04
31Jul2018 0:00:00,00000000980950,2.9,-1
30Apr2018 0:00:00,00000000980957,2.48,2.1
31Oct2018 0:00:00,00000000980964,2.56,-0.5
31Jul2018 0:00:00,00000000980989,2.33,0.12
30Nov2017 0:00:00,00000000980991,2.41,-0.99
30Nov2017 0:00:00,00000000981019,2.45,-0.2
30Nov2017 0:00:00,00000000981046,2.45,-0.65
31Mar2018 0:00:00,00000000981049,2.24,1.06
31Aug2018 0:00:00,00000000981082,2.31,-0.62
31Jan2018 0:00:00,00000000981095,2.58,1.93
30Sep2018 0:00:00,00000000981103,2.28,-0.82
30Jun2018 0:00:00,00000000981142,2.88,0.21
31Mar2018 0:00:00,00000000981143,2.88,-0.58
30Jun2018 0:00:00,00000000981151,2.76,-0.25
30Apr2018 0:00:00,00000000981155,2.27,-0.52
31Mar2018 0:00:00,00000000981162,2.25,-0.98
28Feb2018 0:00:00,00000000981174,2.26,0.71
31Dec2017 0:00:00,00000000981194,2.29,-0.9
31May2018 0:00:00,00000000981212,2.7,1.32
31Jan2018 0:00:00,00000000981213,2.71,-0.23
30Nov2017 0:00:00,00000000981216,2.25,0.32
31May2018 0:00:00,00000000981226,3.17,-1.71
31Aug2018 0:00:00,00000000981227,2.54,-0.35
28Feb2018 0:00:00,00000000981234,3.03,-0.51
30Apr2018 0:00:00,00000000981252,2.24,0.66
31Dec2017 0:00:00,00000000981281,3.17,1.43
30Sep2018 0:00:00,00000000981284,2.63,-0.17
30Nov2017 0:00:00,00000000981291,2.35,0.09
30Nov2017 0:00:00,00000000981302,2.31,0.5
31Mar2018 0:00:00,00000000981305,2.29,0.57
30Nov2017 0:00:00,00000000981313,2.66,-0.7
31Oct2018 0:00:00,00000000981315,2.55,-0.84
31Mar2018 0:00:00,00000000981320,2.58,0.86
30Jun2018 0:00:00,00000000981336,2.27,0.1
31Aug2018 0:00:00,00000000981338,3.63,-0.55
31Dec2017 0:00:00,00000000981347,2.38,0.25
30Apr2018 0:00:00,00000000981349,2.28,-1.76
31Dec2017 0:00:00,00000000981357,3.04,0.27
30Apr2018 0:00:00,00000000981361,2.41,1.33
30Nov2017 0:00:00,00000000981377,2.35,-1.2
31Oct2017 0:00:00,00000000981378,2.44,1.05
31Aug2018 0:00:00,00000000981389,2.37,-0.27
31Jan2018 0:00:00,00000000981391,3.41,2.14
31Jul2018 0:00:00,00000000981427,2.45,-1.03
31Oct2018 0:00:00,00000000981429,2.38,-1.26
31Aug2018 0:00:00,00000000981430,2.63,0.13
31Jan2018 0:00:00,00000000981431,2.54,-0.71
30Jun2018 0:00:00,00000000981432,3.2,0.4
31Oct2017 0:00:00,00000000981435,2.25,0.97
31May2018 0:00:00,00000000981445,2.94,0.68
30Apr2018 0:00:00,00000000981447,2.49,1.15
31Mar2018 0:00:00,00000000981455,3.24,-0.41
30Nov2017 0:00:00,00000000981469,3.09,-1.49
31Oct2018 0:00:00,00000000981473,2.59,0.17
28Feb2018 0:00:00,00000000981488,2.46,-0.83
31Jan2018 0:00:00,00000000981508,2.38,0.78
31Oct2017 0:00:00,00000000981516,2.37,-0.34
30Apr2018 0:00:00,00000000981518,2.7,0.95
31Oct2018 0:00:00,00000000981525,3.59,0.86
30Apr2018 0:00:00,00000000981553,2.28,-0.47
31Oct2018 0:00:00,00000000981562,2.35,-1.29
30Apr2018 0:00:00,00000000981577,2.88,-0.73
31Jul2018 0:00:00,00000000981583,2.32,-0.46
31Aug2018 0:00:00,00000000981602,2.32,-0.47
31Mar2018 0:00:00,00000000981623,2.29,1.33
30Nov2017 0:00:00,00000000981624,2.61,-1.04
31Jan2018 0:00:00,00000000981626,2.37,0.48
31Oct2018 0:00:00,00000000981630,2.73,1.84
31Jul2018 0:00:00,00000000981634,3.36,1.01
31Aug2018 0:00:00,00000000981635,3.02,1.12
31Aug2018 0:00:00,00000000981638,2.74,-0.49
30Apr2018 0:00:00,00000000981642,2.34,-1.54
30Nov2017 0:00:00,00000000981647,2.36,0.57
31Aug2018 0:00:00,00000000981679,2.5,0.17
30Nov2017 0:00:00,00000000981680,2.61,-1.98
31Mar2018 0:00:00,00000000981685,2.72,-0.68
31Mar2018 0:00:00,00000000981692,2.37,0.27
31Oct2018 0:00:00,00000000981698,2.63,-0.5
30Apr2018 0:00:00,00000000981714,2.69,2.49
31Mar2018 0:00:00,00000000981715,2.43,-0.59
31Dec2017 0:00:00,00000000981721,2.41,0.76
28Feb2018 0:00:00,00000000981726,2.41,-1.57
31Dec2017 0:00:00,00000000981727,2.45,-0.54
30Jun2018 0:00:00,00000000981737,2.52,0.66
30Jun2018 0:00:00,00000000981745,2.42,-0.46
31May2018 0:00:00,00000000981749,2.3,-1.4
31Aug2018 0:00:00,00000000981762,2.88,-2.42
31Oct2018 0:00:00,00000000981768,2.35,0.35
30Jun2018 0:00:00,00000000981795,2.43,0.61
28Feb2018 0:00:00,00000000981799,2.31,0.79
30Apr2018 0:00:00,00000000981802,2.32,0.09
31Jan2018 0:00:00,00000000981803,2.51,0.51
31Dec2017 0:00:00,00000000981809,2.3,-1.26
31Dec2017 0:00:00,00000000981827,2.41,0.56
30Jun2018 0:00:00,00000000981832,2.31,-0.96
31Oct2017 0:00:00,00000000981835,2.24,0.69
30Nov2017 0:00:00,00000000981839,2.75,1.29
31Mar2018 0:00:00,00000000981843,2.66,2.45
31Dec2017 0:00:00,00000000981857,2.29,0.1
31Oct2018 0:00:00,00000000981863,2.5,0.94
30Sep2018 0:00:00,00000000981877,2.26,1.91
31May2018 0:00:00,00000000981883,2.99,0.44
31Jan2018 0:00:00,00000000981892,2.33,-0.15
30Jun2018 0:00:00,00000000981893,3.67,0.77
30Apr2018 0:00:00,00000000981898,2.26,0.61
31May2018 0:00:00,00000000981905,2.95,-0.78
30Jun2018 0:00:00,00000000981923,2.53,1.93
30Sep2018 0:00:00,00000000981930,2.46,-0.07
31Oct2018 0:00:00,00000000981934,2.48,-0.63
31Jan2018 0:00:00,00000000981962,2.45,-2.04
31May2018 0:00:00,00000000981963,2.42,-1.55
30Jun2018 0:00:00,00000000981966,2.32,-1.93
31Mar2018 0:00:00,00000000981989,2.6,0
30Nov2017 0:00:00,00000000981993,2.45,-0.16
30Apr2018 0:00:00,00000000981995,2.56,0.24
31May2018 0:00:00,00000000982005,2.72,-0.29
31Mar2018 0:00:00,00000000982008,2.51,-0.95
28Feb2018 0:00:00,00000000982024,2.7,-0.47
28Feb2018 0:00:00,00000000982025,2.33,-0.11
31Oct2017 0:00:00,00000000982034,2.89,1.79
30Nov2017 0:00:00,00000000982037,2.25,-1.26
31Mar2018 0:00:00,00000000982045,2.99,-0.04
31Aug2018 0:00:00,00000000982062,2.32,2.08
30Nov2017 0:00:00,00000000982097,2.28,0.89
31Oct2018 0:00:00,00000000982112,2.26,0.81
31May2018 0:00:00,00000000982115,2.26,-0.56
30Jun2018 0:00:00,00000000982135,2.38,0.31
31Dec2017 0:00:00,00000000982139,2.54,1.68
31Oct2017 0:00:00,00000000982149,2.64,-1.57
30Apr2018 0:00:00,00000000982167,2.53,0.18
31Jul2018 0:00:00,00000000982176,2.68,1.02
31Dec2017 0:00:00,00000000982181,2.62,0.58
31Jan2018 0:00:00,00000000982184,2.7,0.15
28Feb2018 0:00:00,00000000982186,2.46,-0.94
30Nov2017 0:00:00,00000000982202,2.4,1.52
31Oct2018 0:00:00,00000000982215,2.82,1.29
31Jan2018 0:00:00,00000000982220,2.25,-0.14
31Mar2018 0:00:00,00000000982221,2.33,0.05
28Feb2018 0:00:00,00000000982248,2.27,-1.39
31Oct2018 0:00:00,00000000982257,2.39,-1.01
31Jan2018 0:00:00,00000000982260,3.12,-0.11
31Dec2017 0:00:00,00000000982261,4.17,0.84
31Mar2018 0:00:00,00000000982270,2.52,0.17
30Jun2018 0:00:00,00000000982274,2.33,-1
31Oct2017 0:00:00,00000000982281,2.32,1.11
31Dec2017 0:00:00,00000000982296,2.38,-1.45
31Oct2017 0:00:00,00000000982310,2.53,-0.74
28Feb2018 0:00:00,00000000982312,2.24,-0.97
31Oct2017 0:00:00,00000000982315,2.59,0.28
30Nov2017 0:00:00,00000000982325,2.48,1.59
31Dec2017 0:00:00,00000000982336,2.38,-0.85
30Sep2018 0:00:00,00000000982339,2.41,0.95
31Oct2017 0:00:00,00000000982385,2.24,0.3
31Oct2017 0:00:00,00000000982394,3.52,0.08
28Feb2018 0:00:00,00000000982395,2.32,-0.01
31Oct2017 0:00:00,00000000982418,2.66,1.22
31Jul2018 0:00:00,00000000982422,2.62,-1.51
31Jul2018 0:00:00,00000000982427,2.27,0.63
30Nov2017 0:00:00,00000000982442,3.4,1.05
31Dec2017 0:00:00,00000000982454,2.48,-0.43
28Feb2018 0:00:00,00000000982458,2.75,0.71
30Jun2018 0:00:00,00000000982476,2.34,2.97
31Oct2017 0:00:00,00000000982494,2.97,0.2
30Jun2018 0:00:00,00000000982499,2.51,1.39
31Jan2018 0:00:00,00000000982529,2.69,0.02
31Dec2017 0:00:00,00000000982534,2.72,-0.92
31Mar2018 0:00:00,00000000982535,2.75,0.77
28Feb2018 0:00:00,00000000982537,3.06,0.74
30Jun2018 0:00:00,00000000982540,2.52,-0.12
28Feb2018 0:00:00,00000000982551,2.4,-0.8
30Jun2018 0:00:00,00000000982570,3.52,2.1
31Oct2017 0:00:00,00000000982580,2.39,1.53
30Sep2018 0:00:00,00000000982582,4.38,-0.67
28Feb2018 0:00:00,00000000982599,2.32,1.06
31Jan2018 0:00:00,00000000982609,2.82,-0.17
30Apr2018 0:00:00,00000000982627,2.59,1.43
31Aug2018 0:00:00,00000000982669,2.56,-1.9
28Feb2018 0:00:00,00000000982672,2.3,-1.74
