MOIS,CLIENT_ID,pret_anterieur,compte_commercial,carte_MC,NSF,PH_autre_FI,sphere_epargne,sphere_financement,sphere_transaction,nb_produit,relation_BNC,vol_MC,vol_epargne,vol_financement,vol_transaction,TEF,mono_produit,PH
30Jun2018 0:00:00,00000000937032,0,0,0,0,0,1,0,1,2,12,,104000,,3510,2,0,0
31Oct2017 0:00:00,00000000937040,0,0,0,0,1,0,0,1,1,0,,,,2210,1,1,0
30Nov2017 0:00:00,00000000937046,1,0,1,0,0,0,1,1,2,13,25750,,402000,1560,2,0,0
31Dec2017 0:00:00,00000000937051,0,1,0,0,0,0,0,1,1,12,,,,1530,1,1,0
30Nov2017 0:00:00,00000000937078,0,0,0,0,0,0,0,1,1,10,,,,1910,1,1,0
30Jun2018 0:00:00,00000000937084,0,0,0,0,0,1,0,1,2,3,,111000,,100,2,0,0
31May2018 0:00:00,00000000937096,0,1,1,0,1,1,0,1,2,16,19040,140000,,1530,2,0,0
30Sep2018 0:00:00,00000000937103,0,0,1,0,0,0,0,1,1,13,20020,,,3170,1,1,0
31Oct2018 0:00:00,00000000937107,0,0,0,0,0,0,0,1,3,11,,,,2240,1,0,0
31Mar2018 0:00:00,00000000937110,0,0,0,0,0,0,0,1,1,7,,,,3580,1,1,1
31Mar2018 0:00:00,00000000937124,0,0,0,0,0,0,0,1,1,6,,,,1430,1,1,0
28Feb2018 0:00:00,00000000937127,1,0,0,0,0,0,0,1,1,12,,,,1600,1,1,0
30Nov2017 0:00:00,00000000937150,0,1,0,0,0,1,0,1,2,11,,128000,,1970,2,0,0
31May2018 0:00:00,00000000937165,0,0,0,0,1,1,0,1,2,14,,164000,,100,2,0,0
31May2018 0:00:00,00000000937176,0,0,0,0,1,0,1,1,2,12,,,614000,2800,2,0,1
30Jun2018 0:00:00,00000000937177,0,1,0,0,1,0,1,1,2,12,,,588000,1980,2,0,0
31Dec2017 0:00:00,00000000937178,0,0,0,0,0,1,0,1,2,9,,126000,,1390,2,0,0
30Nov2017 0:00:00,00000000937181,0,0,1,0,0,0,0,1,2,18,14360,,,3360,1,0,0
30Jun2018 0:00:00,00000000937198,0,0,0,0,0,1,0,1,2,6,,190000,,1160,2,0,0
31Jul2018 0:00:00,00000000937203,0,0,0,0,0,1,0,1,2,15,,195000,,3510,2,0,0
31Oct2017 0:00:00,00000000937221,0,0,1,0,0,0,0,0,1,9,16530,,,,0,1,0
31Dec2017 0:00:00,00000000937224,0,0,0,0,0,0,1,1,4,17,,,474000,1980,2,0,0
31May2018 0:00:00,00000000937228,1,0,0,0,1,0,0,1,1,22,,,,370,1,1,0
30Apr2018 0:00:00,00000000937232,0,1,0,0,0,1,0,1,2,6,,110000,,2080,2,0,0
31Oct2018 0:00:00,00000000937238,0,0,1,0,0,0,0,1,1,11,22450,,,1730,1,1,0
31Dec2017 0:00:00,00000000937241,1,0,1,0,1,1,1,1,3,14,18520,102000,618000,870,3,0,1
31Aug2018 0:00:00,00000000937246,0,0,0,1,0,0,1,1,2,5,,,435000,130,2,0,0
31Dec2017 0:00:00,00000000937257,0,0,0,0,0,1,0,1,2,8,,164000,,2500,2,0,0
30Sep2018 0:00:00,00000000937258,0,0,0,0,0,1,1,1,3,11,,189000,422000,480,3,0,1
31Jan2018 0:00:00,00000000937261,0,0,0,0,1,0,0,1,1,10,,,,2050,1,1,0
31Oct2018 0:00:00,00000000937267,0,1,0,0,1,1,0,1,2,15,,223000,,2950,2,0,0
30Sep2018 0:00:00,00000000937272,0,1,0,0,0,0,1,1,2,13,,,686000,3700,2,0,0
31Oct2017 0:00:00,00000000937299,0,0,1,0,0,0,0,1,1,14,16530,,,1440,1,1,0
31Mar2018 0:00:00,00000000937305,0,0,0,0,0,0,0,1,1,10,,,,1600,1,1,0
31Mar2018 0:00:00,00000000937306,1,0,1,0,0,0,0,1,1,13,27010,,,1010,1,1,0
30Nov2017 0:00:00,00000000937307,1,1,0,0,0,0,1,1,2,10,,,444000,1880,2,0,0
30Sep2018 0:00:00,00000000937316,0,1,1,0,1,0,0,1,1,0,17160,,,2770,1,1,0
30Nov2017 0:00:00,00000000937321,0,0,0,0,1,0,1,1,3,9,,,404000,2170,2,0,1
28Feb2018 0:00:00,00000000937328,0,0,0,0,0,0,0,1,1,19,,,,3260,1,1,0
31May2018 0:00:00,00000000937334,0,1,1,0,0,0,0,1,1,18,23110,,,930,1,1,0
28Feb2018 0:00:00,00000000937352,0,0,1,0,1,1,1,0,2,2,22430,102000,445000,,2,0,0
31Jul2018 0:00:00,00000000937361,0,0,0,0,0,0,0,1,1,12,,,,2400,1,1,1
30Jun2018 0:00:00,00000000937367,0,1,1,0,0,1,0,1,2,17,17830,284000,,730,2,0,0
31Mar2018 0:00:00,00000000937425,0,0,1,0,0,1,0,1,2,13,22410,154000,,100,2,0,0
31May2018 0:00:00,00000000937426,0,0,0,0,0,0,0,1,1,8,,,,1440,1,1,0
31Mar2018 0:00:00,00000000937442,0,0,0,0,0,0,0,1,1,11,,,,2060,1,1,0
31Dec2017 0:00:00,00000000937465,0,1,0,0,1,0,0,1,1,5,,,,1150,1,1,0
31Aug2018 0:00:00,00000000937491,0,1,1,0,0,1,0,1,2,11,17180,131000,,2510,2,0,0
30Apr2018 0:00:00,00000000937498,0,1,0,0,1,0,0,1,3,14,,,,100,1,0,0
31Oct2018 0:00:00,00000000937509,0,0,1,0,1,0,0,1,1,6,17940,,,3400,1,1,0
31Dec2017 0:00:00,00000000937523,0,0,0,0,0,0,1,1,2,15,,,194000,1630,2,0,0
30Apr2018 0:00:00,00000000937550,0,0,1,0,0,0,1,1,2,9,21900,,547000,1390,2,0,0
31Jan2018 0:00:00,00000000937554,0,1,0,0,1,0,0,1,1,11,,,,2570,1,1,0
30Jun2018 0:00:00,00000000937571,0,0,1,0,0,1,1,1,3,15,17070,131000,633000,2470,3,0,0
30Apr2018 0:00:00,00000000937617,0,0,0,0,0,0,1,1,2,5,,,589000,4060,2,0,0
31May2018 0:00:00,00000000937623,0,0,0,0,0,1,0,0,1,7,,137000,,,1,1,0
28Feb2018 0:00:00,00000000937631,0,1,0,0,0,1,1,1,3,2,,119000,350000,1050,3,0,0
31Dec2017 0:00:00,00000000937656,0,0,1,0,1,1,0,1,2,20,17400,172000,,3420,2,0,0
31Aug2018 0:00:00,00000000937657,0,0,0,0,0,0,0,1,1,4,,,,1060,1,1,0
31Mar2018 0:00:00,00000000937670,0,0,0,0,1,1,0,1,2,7,,241000,,1570,2,0,0
31Oct2017 0:00:00,00000000937684,0,0,0,0,0,1,0,1,2,12,,87000,,2500,2,0,0
31May2018 0:00:00,00000000937685,1,0,1,0,1,1,0,1,2,22,17570,180000,,2520,2,0,0
30Sep2018 0:00:00,00000000937690,0,0,1,0,0,1,1,1,3,14,15930,85000,339000,1380,3,0,0
31Jul2018 0:00:00,00000000937714,0,1,0,0,0,0,0,1,1,17,,,,3600,1,1,0
31Dec2017 0:00:00,00000000937741,0,0,1,0,0,1,0,1,2,7,19720,107000,,1490,2,0,0
28Feb2018 0:00:00,00000000937742,0,0,0,0,1,0,1,1,2,3,,,484000,2650,2,0,0
31Jul2018 0:00:00,00000000937763,0,0,1,0,1,0,0,1,1,4,23730,,,2720,1,1,0
30Nov2017 0:00:00,00000000937770,0,1,0,0,0,0,0,1,1,10,,,,2170,1,1,1
31Aug2018 0:00:00,00000000937773,0,1,1,0,1,1,1,1,3,9,21140,105000,241000,1590,3,0,1
31Jul2018 0:00:00,00000000937825,0,0,0,0,0,0,1,1,2,0,,,540000,1560,2,0,0
30Nov2017 0:00:00,00000000937843,0,0,0,0,0,0,0,1,1,10,,,,3970,1,1,0
31Jan2018 0:00:00,00000000937847,0,0,1,0,0,1,1,1,3,4,16750,125000,311000,1140,3,0,0
28Feb2018 0:00:00,00000000937858,0,0,0,0,0,0,0,1,1,17,,,,2790,1,1,0
28Feb2018 0:00:00,00000000937860,0,0,0,0,0,0,0,1,1,19,,,,1830,1,1,1
31Dec2017 0:00:00,00000000937874,1,0,1,0,0,0,0,1,1,15,15330,,,1310,1,1,0
31Aug2018 0:00:00,00000000937881,0,0,1,0,0,0,1,1,2,4,18390,,519000,2120,2,0,0
30Sep2018 0:00:00,00000000937884,0,0,0,0,0,1,0,1,2,4,,190000,,2420,2,0,0
30Apr2018 0:00:00,00000000937886,0,1,0,0,1,1,1,1,3,7,,92000,378000,2230,3,0,1
31Jul2018 0:00:00,00000000937897,1,0,1,0,0,0,0,1,2,10,17690,,,1650,1,0,0
31Oct2017 0:00:00,00000000937901,1,1,1,1,0,0,0,1,5,9,25750,,,640,1,0,0
28Feb2018 0:00:00,00000000937908,1,1,0,0,1,0,1,1,5,14,,,597000,1130,2,0,0
31Oct2018 0:00:00,00000000937919,1,0,1,0,0,0,0,1,2,14,21410,,,2200,1,0,0
31Mar2018 0:00:00,00000000937944,0,0,0,0,1,0,1,1,2,10,,,843000,1370,2,0,1
31Oct2018 0:00:00,00000000937963,0,0,0,0,0,0,0,1,1,15,,,,1490,1,1,0
31Dec2017 0:00:00,00000000937968,0,1,1,0,1,0,0,1,1,2,22410,,,1570,1,1,0
31Mar2018 0:00:00,00000000937970,0,0,0,0,0,1,0,1,2,14,,286000,,1000,2,0,0
31May2018 0:00:00,00000000937974,0,0,0,0,0,1,1,1,3,4,,170000,642000,2260,3,0,0
31Mar2018 0:00:00,00000000937982,0,0,0,0,0,0,0,1,1,15,,,,3290,1,1,0
31Jan2018 0:00:00,00000000937989,0,1,1,0,0,0,0,1,1,9,17750,,,470,1,1,0
28Feb2018 0:00:00,00000000937993,0,0,0,0,0,0,0,1,2,10,,,,2980,1,0,0
31Dec2017 0:00:00,00000000938000,0,0,1,0,0,1,1,1,3,9,21430,153000,359000,2650,3,0,0
30Apr2018 0:00:00,00000000938018,0,1,0,0,0,0,0,1,1,15,,,,2090,1,1,0
30Jun2018 0:00:00,00000000938036,0,1,1,0,0,0,0,1,1,7,19040,,,3690,1,1,0
31Mar2018 0:00:00,00000000938049,0,0,1,0,0,0,0,1,1,8,18770,,,3990,1,1,0
30Jun2018 0:00:00,00000000938071,0,0,1,0,0,1,0,1,2,10,22230,153000,,2580,2,0,0
31Jan2018 0:00:00,00000000938094,0,0,1,0,0,0,0,1,1,14,25630,,,1020,1,1,0
31May2018 0:00:00,00000000938105,0,0,1,0,0,1,0,1,2,10,19710,184000,,2400,2,0,0
31Oct2018 0:00:00,00000000938116,0,1,0,0,0,0,0,1,1,15,,,,1450,1,1,0
31Oct2017 0:00:00,00000000938117,1,1,1,0,1,0,0,1,1,15,24380,,,2400,1,1,0
28Feb2018 0:00:00,00000000938137,0,0,0,1,0,0,0,1,1,18,,,,2260,1,1,0
31Oct2018 0:00:00,00000000938143,0,0,0,0,1,0,0,1,1,11,,,,3110,1,1,0
30Jun2018 0:00:00,00000000938150,0,0,1,0,1,0,1,1,2,14,20970,,685000,2750,2,0,0
31Jan2018 0:00:00,00000000938172,0,0,0,0,0,0,0,1,1,11,,,,1540,1,1,0
31Oct2017 0:00:00,00000000938176,0,0,1,0,0,0,0,1,1,8,10690,,,3130,1,1,0
30Sep2018 0:00:00,00000000938202,0,0,0,0,0,1,0,1,3,15,,83000,,2500,2,0,0
31Oct2017 0:00:00,00000000938218,0,0,0,0,0,0,0,1,1,6,,,,2310,1,1,0
30Jun2018 0:00:00,00000000938225,0,1,1,0,0,1,0,1,2,7,19190,98000,,860,2,0,0
31Aug2018 0:00:00,00000000938232,0,0,0,0,0,1,0,1,2,9,,95000,,1930,2,0,0
31Oct2017 0:00:00,00000000938240,0,0,0,0,0,0,0,1,1,12,,,,3750,1,1,1
31Jan2018 0:00:00,00000000938243,1,0,0,0,0,0,0,1,1,12,,,,2590,1,1,0
31Mar2018 0:00:00,00000000938294,0,0,1,1,0,0,1,1,2,2,23790,,231000,3180,2,0,0
31Mar2018 0:00:00,00000000938305,1,0,1,0,1,0,0,1,1,8,19980,,,2560,1,1,0
31Jul2018 0:00:00,00000000938312,0,0,0,0,1,0,1,1,2,12,,,244000,790,2,0,0
30Sep2018 0:00:00,00000000938314,0,1,0,1,1,1,0,1,2,12,,202000,,250,2,0,0
31Oct2017 0:00:00,00000000938322,0,0,0,0,0,0,0,1,1,12,,,,1390,1,1,0
31Jan2018 0:00:00,00000000938337,0,0,0,1,0,0,0,1,1,9,,,,1420,1,1,0
31Dec2017 0:00:00,00000000938339,0,0,1,0,0,0,1,1,2,10,16400,,494000,3630,2,0,0
30Sep2018 0:00:00,00000000938384,0,0,0,0,0,0,0,1,1,4,,,,2570,1,1,0
28Feb2018 0:00:00,00000000938394,0,0,1,0,1,1,0,1,2,9,21230,102000,,1960,2,0,0
30Apr2018 0:00:00,00000000938396,0,0,1,0,1,0,1,1,2,9,23320,,413000,1190,2,0,0
31Oct2018 0:00:00,00000000938405,0,0,0,0,0,0,0,1,1,10,,,,3170,1,1,0
31Jan2018 0:00:00,00000000938414,0,0,1,0,1,0,0,1,1,17,17240,,,3910,1,1,1
30Nov2017 0:00:00,00000000938416,0,0,0,0,0,0,0,1,1,12,,,,1910,1,1,0
31May2018 0:00:00,00000000938418,0,0,1,0,0,1,0,1,2,0,18110,171000,,2970,2,0,0
28Feb2018 0:00:00,00000000938420,0,1,1,0,0,1,1,1,3,17,14220,61000,343000,2760,3,0,0
31Jan2018 0:00:00,00000000938423,0,0,1,0,0,0,0,1,1,10,19270,,,1440,1,1,0
31Oct2018 0:00:00,00000000938449,0,0,1,0,1,0,0,1,1,9,16900,,,730,1,1,0
30Sep2018 0:00:00,00000000938451,0,0,1,0,1,0,0,1,1,9,23030,,,1820,1,1,0
30Apr2018 0:00:00,00000000938456,0,0,0,0,0,0,0,1,1,9,,,,2820,1,1,0
31Oct2017 0:00:00,00000000938472,0,0,0,0,0,0,0,1,1,10,,,,2030,1,1,0
31May2018 0:00:00,00000000938497,0,0,0,0,1,0,0,1,1,17,,,,2270,1,1,0
30Nov2017 0:00:00,00000000938532,0,0,0,0,1,0,1,1,3,10,,,607000,1780,2,0,0
31Jul2018 0:00:00,00000000938541,0,0,0,0,0,1,0,1,2,3,,168000,,1880,2,0,0
31Mar2018 0:00:00,00000000938561,1,0,0,0,0,0,0,1,1,16,,,,1520,1,1,0
31Dec2017 0:00:00,00000000938567,0,0,0,0,1,0,0,1,1,5,,,,1670,1,1,0
30Sep2018 0:00:00,00000000938571,0,0,0,0,1,0,0,1,1,10,,,,3680,1,1,0
31Dec2017 0:00:00,00000000938583,0,0,0,0,1,0,1,1,2,10,,,660000,3600,2,0,1
31Jul2018 0:00:00,00000000938595,0,0,1,0,0,1,0,1,2,5,17920,200000,,4620,2,0,0
31May2018 0:00:00,00000000938645,0,0,0,0,0,1,0,1,2,3,,209000,,2150,2,0,0
30Sep2018 0:00:00,00000000938646,0,1,0,0,1,0,0,0,2,9,,,,,0,0,0
30Nov2017 0:00:00,00000000938696,1,0,1,0,1,0,0,1,1,8,20770,,,1300,1,1,0
31Oct2017 0:00:00,00000000938698,0,0,0,0,1,0,0,1,1,9,,,,820,1,1,0
31Jul2018 0:00:00,00000000938704,0,0,1,0,1,0,0,1,1,14,19610,,,2720,1,1,0
31Oct2017 0:00:00,00000000938713,0,0,0,0,0,0,1,1,2,12,,,418000,2720,2,0,0
30Apr2018 0:00:00,00000000938733,1,1,1,1,0,0,0,1,3,8,23280,,,1420,1,0,0
30Apr2018 0:00:00,00000000938740,0,0,1,0,0,1,0,1,2,5,19490,134000,,2590,2,0,0
31May2018 0:00:00,00000000938753,0,1,1,0,1,0,0,1,1,12,23450,,,3810,1,1,0
31Aug2018 0:00:00,00000000938757,0,1,1,0,1,1,0,1,2,9,23700,102000,,1140,2,0,0
28Feb2018 0:00:00,00000000938766,0,1,0,0,1,0,1,1,2,7,,,466000,340,2,0,0
30Nov2017 0:00:00,00000000938793,0,1,0,0,0,0,0,1,1,11,,,,2740,1,1,0
31Oct2018 0:00:00,00000000938826,0,0,0,0,1,0,1,1,2,5,,,482000,1450,2,0,0
28Feb2018 0:00:00,00000000938846,0,0,0,0,0,0,0,1,2,11,,,,3530,1,0,0
28Feb2018 0:00:00,00000000938857,0,0,0,0,1,0,0,1,3,10,,,,1460,1,0,0
30Nov2017 0:00:00,00000000938868,0,0,1,0,0,1,0,1,2,13,19870,189000,,2990,2,0,1
30Sep2018 0:00:00,00000000938869,0,1,0,0,1,1,0,1,2,0,,82000,,2900,2,0,0
31Jan2018 0:00:00,00000000938903,0,0,0,0,0,1,0,1,2,11,,113000,,2720,2,0,0
31Oct2018 0:00:00,00000000938907,0,0,0,0,0,0,0,1,1,12,,,,2450,1,1,0
31Dec2017 0:00:00,00000000938920,0,1,0,0,1,1,0,1,2,10,,160000,,1370,2,0,0
30Sep2018 0:00:00,00000000938926,0,1,0,0,1,1,1,1,3,10,,202000,391000,1930,3,0,0
31Jul2018 0:00:00,00000000938955,0,0,1,0,1,0,1,1,2,6,19770,,366000,2690,2,0,0
30Jun2018 0:00:00,00000000938993,1,0,0,0,0,0,1,1,3,9,,,506000,100,2,0,0
31Jul2018 0:00:00,00000000939003,0,0,1,0,1,1,1,1,3,12,21900,165000,489000,1740,3,0,0
30Jun2018 0:00:00,00000000939005,0,0,0,0,0,0,0,0,2,1,,,,,0,0,0
30Nov2017 0:00:00,00000000939012,0,0,0,0,0,0,0,1,1,10,,,,2040,1,1,0
31Oct2017 0:00:00,00000000939014,0,0,1,0,0,1,0,1,3,8,23810,166000,,3250,2,0,0
31Jul2018 0:00:00,00000000939049,1,0,0,0,1,1,0,1,2,14,,116000,,1420,2,0,0
31Dec2017 0:00:00,00000000939052,0,0,0,0,0,0,0,1,2,4,,,,2220,1,0,0
31May2018 0:00:00,00000000939079,0,1,1,0,1,0,0,1,1,8,12220,,,1730,1,1,0
31Oct2018 0:00:00,00000000939116,0,0,0,0,1,1,0,1,3,7,,185000,,1980,2,0,0
31Oct2017 0:00:00,00000000939130,0,0,1,0,1,0,0,1,1,11,22400,,,2810,1,1,0
30Apr2018 0:00:00,00000000939133,0,1,1,0,1,1,0,1,4,1,14620,127000,,1840,2,0,0
31Oct2017 0:00:00,00000000939147,0,0,1,0,0,0,1,1,2,13,26430,,667000,280,2,0,0
31Mar2018 0:00:00,00000000939156,0,0,0,0,0,0,0,1,1,6,,,,2830,1,1,0
31Jan2018 0:00:00,00000000939164,0,0,1,0,0,1,0,1,2,17,19850,208000,,1830,2,0,0
31Oct2018 0:00:00,00000000939192,0,0,0,0,0,0,0,1,1,10,,,,2610,1,1,0
31Aug2018 0:00:00,00000000939195,0,0,1,0,0,1,0,1,4,16,19380,182000,,260,2,0,0
31Oct2017 0:00:00,00000000939218,0,0,0,0,1,0,1,1,2,2,,,171000,580,2,0,0
28Feb2018 0:00:00,00000000939251,0,0,0,0,1,1,1,1,3,15,,190000,733000,2450,3,0,0
30Jun2018 0:00:00,00000000939259,0,0,1,0,0,0,0,1,1,9,24330,,,3440,1,1,0
28Feb2018 0:00:00,00000000939300,0,0,0,0,1,0,0,1,1,17,,,,2970,1,1,1
31Oct2018 0:00:00,00000000939324,0,0,1,0,0,1,1,1,3,18,24480,253000,626000,570,3,0,0
30Nov2017 0:00:00,00000000939329,0,0,0,0,0,0,0,1,1,6,,,,1930,1,1,0
30Jun2018 0:00:00,00000000939365,0,1,1,0,0,1,0,1,2,6,15910,105000,,1740,2,0,1
30Sep2018 0:00:00,00000000939372,0,1,0,0,0,0,1,1,2,13,,,763000,1220,2,0,0
31Jan2018 0:00:00,00000000939420,1,0,1,0,1,1,1,1,3,11,23320,167000,597000,3080,3,0,1
31Jan2018 0:00:00,00000000939424,0,0,1,0,1,0,0,1,1,3,14890,,,1410,1,1,0
31Aug2018 0:00:00,00000000939431,0,0,0,0,0,0,0,1,5,15,,,,2670,1,0,0
31Mar2018 0:00:00,00000000939437,0,1,0,0,1,1,0,1,2,3,,173000,,3630,2,0,0
30Jun2018 0:00:00,00000000939440,0,0,1,1,1,1,1,1,3,7,19830,211000,435000,930,3,0,0
31Dec2017 0:00:00,00000000939442,0,0,1,0,0,0,0,1,1,22,22370,,,2730,1,1,0
30Apr2018 0:00:00,00000000939489,0,0,0,0,0,0,0,1,1,17,,,,2130,1,1,0
30Apr2018 0:00:00,00000000939492,0,0,1,0,0,0,0,1,1,5,18110,,,3000,1,1,0
30Apr2018 0:00:00,00000000939498,0,0,0,0,0,0,0,1,1,12,,,,2820,1,1,0
31Jan2018 0:00:00,00000000939509,0,1,0,0,0,0,0,1,1,7,,,,1300,1,1,0
31Jan2018 0:00:00,00000000939524,0,0,1,0,1,1,0,1,2,15,17110,127000,,1990,2,0,0
30Sep2018 0:00:00,00000000939559,0,1,0,0,0,0,0,1,1,6,,,,1620,1,1,0
31Dec2017 0:00:00,00000000939571,0,0,0,0,1,1,1,1,3,14,,147000,771000,2100,3,0,1
31Mar2018 0:00:00,00000000939577,0,1,0,0,0,0,0,1,2,25,,,,2500,1,0,0
30Sep2018 0:00:00,00000000939581,0,0,1,0,0,0,0,1,1,14,20060,,,2170,1,1,0
31Dec2017 0:00:00,00000000939588,0,0,1,0,0,0,0,1,5,10,15140,,,2520,1,0,0
30Jun2018 0:00:00,00000000939598,0,1,0,1,0,1,0,1,2,12,,103000,,3510,2,0,0
31Mar2018 0:00:00,00000000939613,0,0,1,0,0,1,0,1,2,8,19140,163000,,3210,2,0,0
30Nov2017 0:00:00,00000000939637,0,0,1,0,1,1,0,1,2,17,14660,57000,,3410,2,0,0
31Oct2017 0:00:00,00000000939639,0,1,0,0,1,0,0,1,3,4,,,,2080,1,0,0
28Feb2018 0:00:00,00000000939641,0,0,1,0,0,0,0,1,1,0,20980,,,2070,1,1,0
28Feb2018 0:00:00,00000000939669,0,0,0,1,0,0,1,1,2,9,,,695000,2930,2,0,0
31Mar2018 0:00:00,00000000939672,0,0,0,0,0,0,0,0,1,24,,,,,0,1,1
31Jul2018 0:00:00,00000000939676,0,0,0,0,0,1,0,1,2,5,,198000,,1950,2,0,0
31Oct2017 0:00:00,00000000939721,0,1,0,0,1,0,0,1,3,9,,,,1350,1,0,0
30Apr2018 0:00:00,00000000939731,0,0,1,0,0,0,0,1,1,4,19170,,,2200,1,1,0
31Oct2017 0:00:00,00000000939732,0,1,1,0,0,1,0,1,2,9,22410,191000,,2310,2,0,0
31Mar2018 0:00:00,00000000939737,0,0,0,0,0,0,0,1,1,3,,,,2210,1,1,0
31Oct2017 0:00:00,00000000939739,0,0,0,0,0,0,0,1,1,8,,,,1020,1,1,0
31Aug2018 0:00:00,00000000939756,0,0,1,0,1,0,0,1,1,9,23510,,,3300,1,1,0
31Jul2018 0:00:00,00000000939763,1,0,0,0,0,1,1,1,3,6,,213000,399000,550,3,0,1
30Apr2018 0:00:00,00000000939770,0,0,0,0,0,1,0,1,2,9,,174000,,2980,2,0,0
31Oct2017 0:00:00,00000000939773,0,0,0,0,0,1,1,1,3,14,,116000,545000,2140,3,0,0
31May2018 0:00:00,00000000939784,0,0,1,0,0,0,0,1,1,4,17890,,,1620,1,1,0
30Apr2018 0:00:00,00000000939803,0,0,1,0,0,1,0,1,2,6,24970,114000,,3890,2,0,0
30Nov2017 0:00:00,00000000939813,0,1,1,0,1,0,1,1,2,8,21960,,351000,860,2,0,0
30Sep2018 0:00:00,00000000939815,0,0,0,0,1,0,0,1,1,10,,,,100,1,1,0
30Apr2018 0:00:00,00000000939821,0,0,1,0,1,1,0,1,2,9,24660,142000,,3130,2,0,0
28Feb2018 0:00:00,00000000939830,0,0,1,0,1,1,0,1,2,0,23050,209000,,1750,2,0,0
31May2018 0:00:00,00000000939832,0,1,0,0,0,0,1,1,2,10,,,893000,2260,2,0,0
31Mar2018 0:00:00,00000000939864,0,1,0,0,0,1,0,1,2,11,,167000,,590,2,0,0
31Oct2017 0:00:00,00000000939872,0,0,1,0,0,0,0,1,1,9,26070,,,2270,1,1,0
31Jan2018 0:00:00,00000000939874,0,1,0,0,1,1,0,1,2,14,,127000,,1910,2,0,0
28Feb2018 0:00:00,00000000939893,0,1,0,0,1,0,1,1,2,17,,,490000,2940,2,0,1
31Dec2017 0:00:00,00000000939910,0,0,1,0,0,0,0,1,1,5,21720,,,1980,1,1,0
28Feb2018 0:00:00,00000000939914,0,0,0,0,0,1,0,1,2,7,,164000,,2150,2,0,0
31Mar2018 0:00:00,00000000939963,0,0,1,0,1,0,0,1,1,5,22120,,,1160,1,1,0
28Feb2018 0:00:00,00000000939964,0,0,0,0,1,0,0,1,1,21,,,,1720,1,1,0
31Jul2018 0:00:00,00000000939975,1,0,0,0,1,1,0,0,1,14,,224000,,,1,1,0
30Apr2018 0:00:00,00000000939987,0,1,0,0,0,1,1,1,3,4,,209000,413000,2850,3,0,0
31Oct2018 0:00:00,00000000940000,0,0,1,0,0,0,0,1,1,13,17340,,,2520,1,1,0
30Jun2018 0:00:00,00000000940001,0,1,1,0,0,0,1,1,2,20,19180,,232000,1500,2,0,1
31Oct2017 0:00:00,00000000940029,0,0,0,0,0,0,0,1,1,12,,,,2520,1,1,0
31Oct2017 0:00:00,00000000940051,0,1,0,0,0,1,0,1,4,0,,141000,,730,2,0,0
30Apr2018 0:00:00,00000000940061,0,0,1,0,0,0,1,1,3,6,22670,,350000,3210,2,0,0
31Jul2018 0:00:00,00000000940066,0,0,0,0,0,1,0,1,3,15,,67000,,3150,2,0,0
30Apr2018 0:00:00,00000000940068,0,0,0,0,0,1,0,1,2,11,,147000,,2890,2,0,0
31Jan2018 0:00:00,00000000940074,0,0,0,0,0,0,0,1,1,11,,,,1970,1,1,0
31Jul2018 0:00:00,00000000940078,0,1,0,1,0,0,0,1,1,14,,,,1680,1,1,0
30Apr2018 0:00:00,00000000940080,0,0,1,0,1,0,0,1,1,2,22610,,,2120,1,1,1
28Feb2018 0:00:00,00000000940089,0,0,0,0,1,0,1,0,1,11,,,347000,,1,1,0
30Sep2018 0:00:00,00000000940093,0,0,1,0,1,0,0,1,1,10,26890,,,1370,1,1,0
31May2018 0:00:00,00000000940121,0,0,0,0,1,0,0,1,1,13,,,,3280,1,1,0
31Oct2018 0:00:00,00000000940129,0,0,1,0,0,0,1,1,2,12,13310,,479000,3310,2,0,0
31Oct2017 0:00:00,00000000940158,0,0,0,0,0,0,0,1,3,16,,,,2420,1,0,0
31Mar2018 0:00:00,00000000940162,0,1,1,1,1,1,0,1,2,2,24740,174000,,1360,2,0,0
31Jul2018 0:00:00,00000000940165,0,0,1,0,0,1,1,1,3,7,20560,124000,650000,1800,3,0,0
30Nov2017 0:00:00,00000000940169,0,0,1,0,1,1,1,1,3,16,16240,100000,411000,2240,3,0,0
30Nov2017 0:00:00,00000000940181,0,1,0,0,1,0,0,1,4,4,,,,1450,1,0,0
31Mar2018 0:00:00,00000000940189,1,1,0,0,1,0,0,1,1,18,,,,2720,1,1,0
30Sep2018 0:00:00,00000000940210,1,0,1,0,0,1,1,0,3,21,21940,152000,393000,,2,0,0
31Oct2018 0:00:00,00000000940217,1,0,1,1,1,1,0,1,2,6,22530,121000,,1010,2,0,0
31Oct2018 0:00:00,00000000940225,0,0,0,0,0,0,0,1,1,17,,,,1910,1,1,0
31Oct2017 0:00:00,00000000940275,0,1,0,0,1,0,1,1,2,15,,,440000,1340,2,0,0
31Oct2017 0:00:00,00000000940281,0,0,0,0,1,0,1,1,2,18,,,236000,1060,2,0,0
31Jul2018 0:00:00,00000000940288,0,0,0,0,1,1,0,1,2,8,,234000,,1960,2,0,0
30Nov2017 0:00:00,00000000940291,0,0,1,0,0,1,0,1,2,12,13750,166000,,2540,2,0,0
31Oct2018 0:00:00,00000000940293,0,0,1,0,1,1,0,1,2,6,20270,128000,,1230,2,0,0
30Apr2018 0:00:00,00000000940323,0,0,1,0,0,0,0,1,3,11,19390,,,2890,1,0,0
