MOIS,CLIENT_ID,homme,courriel,Langue_Francais,naissance,logement,profession,nb_enfant,ville,education,age,revenu,revenu_foyer
31May2018 0:00:00,00000000990546,0,1,1,0,0,3,0,5,1,52,24000,42000
30Sep2018 0:00:00,00000000990562,0,1,0,1,0,6,1,1,5,70,51000,51000
30Apr2018 0:00:00,00000000990593,1,0,0,0,0,2,0,6,4,63,60000,60000
31Mar2018 0:00:00,00000000990626,0,1,1,0,0,1,3,6,4,37,34000,34000
31Oct2018 0:00:00,00000000990671,0,0,1,1,1,2,2,1,4,51,60000,60000
30Sep2018 0:00:00,00000000990699,0,1,1,0,0,2,0,4,1,67,74000,284000
30Apr2018 0:00:00,00000000990748,0,1,1,0,0,6,0,6,4,43,61000,61000
31Oct2018 0:00:00,00000000990752,1,1,1,0,0,1,0,1,3,45,44000,238000
30Apr2018 0:00:00,00000000990778,0,1,0,1,0,2,3,1,1,40,79000,151000
31Aug2018 0:00:00,00000000990787,0,1,0,0,0,5,0,6,3,71,58000,58000
31Oct2018 0:00:00,00000000990795,0,1,1,0,0,1,0,6,3,70,57000,193000
31May2018 0:00:00,00000000990808,0,1,1,0,0,1,0,1,1,87,86000,86000
30Sep2018 0:00:00,00000000990811,1,1,0,0,0,1,0,4,1,84,82000,82000
31May2018 0:00:00,00000000990812,0,1,1,0,0,1,0,6,2,32,66000,134000
30Sep2018 0:00:00,00000000990828,1,0,0,0,1,4,5,1,3,47,78000,112000
30Jun2018 0:00:00,00000000990830,0,1,1,0,0,6,0,4,4,64,96000,172000
31Oct2018 0:00:00,00000000990839,1,1,0,0,0,2,0,5,4,31,75000,75000
31May2018 0:00:00,00000000990842,1,1,1,0,1,5,0,1,5,43,64000,126000
30Apr2018 0:00:00,00000000990851,0,1,1,1,0,1,1,3,4,82,77000,109000
30Apr2018 0:00:00,00000000990855,1,1,1,0,0,2,0,4,3,68,42000,190000
30Apr2018 0:00:00,00000000990864,0,1,1,0,0,1,0,4,1,40,69000,214000
30Jun2018 0:00:00,00000000990865,1,1,1,0,0,2,1,3,3,27,57000,117000
30Sep2018 0:00:00,00000000990917,0,0,0,0,0,3,0,5,3,30,94000,109000
31May2018 0:00:00,00000000990924,1,0,1,0,0,6,0,4,2,22,73000,148000
30Sep2018 0:00:00,00000000990931,1,1,1,0,1,3,0,6,5,83,47000,63000
31Oct2018 0:00:00,00000000990947,0,0,1,0,0,1,0,1,1,63,48000,187000
31Jul2018 0:00:00,00000000990960,1,0,1,0,0,6,0,4,1,66,23000,197000
30Jun2018 0:00:00,00000000990965,1,0,0,0,0,2,0,6,3,80,32000,131000
30Apr2018 0:00:00,00000000990992,1,1,1,0,1,2,2,4,4,73,30000,140000
31Jul2018 0:00:00,00000000991030,0,1,0,0,1,1,0,4,4,46,58000,147000
31May2018 0:00:00,00000000991040,0,1,1,0,0,2,4,3,2,62,58000,154000
31May2018 0:00:00,00000000991101,0,1,0,0,0,2,0,6,2,101,37000,37000
31May2018 0:00:00,00000000991104,1,1,1,0,0,1,0,1,2,55,83000,83000
31Oct2018 0:00:00,00000000991120,0,1,0,0,0,3,0,3,3,64,68000,68000
30Jun2018 0:00:00,00000000991127,1,1,1,0,0,2,3,3,5,81,86000,86000
31Oct2018 0:00:00,00000000991139,1,0,1,0,0,1,0,5,2,44,55000,55000
31Aug2018 0:00:00,00000000991174,0,0,1,0,0,4,0,6,1,29,60000,60000
31Jul2018 0:00:00,00000000991195,1,1,1,0,0,3,1,2,1,32,58000,230000
30Sep2018 0:00:00,00000000991210,1,1,1,0,0,1,4,5,4,39,62000,213000
30Apr2018 0:00:00,00000000991223,1,1,0,0,0,3,0,6,2,70,62000,124000
30Jun2018 0:00:00,00000000991228,0,1,0,0,0,4,0,1,1,56,68000,68000
31Jul2018 0:00:00,00000000991232,1,1,1,0,0,2,1,2,1,51,80000,80000
31Aug2018 0:00:00,00000000991244,1,1,1,0,1,2,0,6,3,29,58000,58000
30Sep2018 0:00:00,00000000991252,0,1,1,0,0,2,0,5,2,22,26000,264000
31Aug2018 0:00:00,00000000991279,1,1,0,1,0,5,2,5,4,999,61000,61000
31Aug2018 0:00:00,00000000991286,0,0,1,0,0,4,0,4,4,26,53000,125000
31Jul2018 0:00:00,00000000991291,1,1,1,1,0,4,1,4,2,81,39000,87000
31May2018 0:00:00,00000000991335,1,0,1,0,0,1,0,6,1,67,78000,291000
31Aug2018 0:00:00,00000000991345,0,1,1,0,0,2,0,5,1,57,10000,15000
31Jul2018 0:00:00,00000000991348,1,1,1,0,0,2,2,2,1,54,79000,79000
31May2018 0:00:00,00000000991367,1,0,1,0,0,2,0,3,5,40,103000,103000
30Jun2018 0:00:00,00000000991421,1,1,1,0,0,4,0,5,4,48,88000,253000
31Aug2018 0:00:00,00000000991430,1,1,1,0,1,3,0,1,2,47,106000,236000
30Jun2018 0:00:00,00000000991435,0,1,1,0,1,2,0,6,2,71,22000,33000
31Jul2018 0:00:00,00000000991454,0,1,1,0,0,3,0,5,1,999,51000,51000
30Sep2018 0:00:00,00000000991457,1,1,0,0,0,1,0,3,3,73,36000,50000
31May2018 0:00:00,00000000991471,0,0,1,0,0,5,2,4,4,58,58000,201000
31Jul2018 0:00:00,00000000991489,0,0,1,0,0,2,2,5,1,26,81000,95000
31May2018 0:00:00,00000000991502,0,0,0,1,0,2,1,5,5,19,64000,86000
30Apr2018 0:00:00,00000000991552,1,1,1,0,0,6,0,1,4,52,63000,144000
30Jun2018 0:00:00,00000000991561,1,1,0,0,0,3,0,4,3,39,84000,84000
31Oct2018 0:00:00,00000000991564,0,1,0,1,0,3,3,4,1,42,64000,136000
31Aug2018 0:00:00,00000000991575,0,1,0,0,0,6,2,1,1,42,59000,101000
30Apr2018 0:00:00,00000000991606,1,1,1,0,0,1,5,2,1,57,91000,171000
30Jun2018 0:00:00,00000000991616,0,1,1,0,1,2,0,3,1,58,57000,271000
31Jul2018 0:00:00,00000000991617,0,1,1,0,0,1,0,2,1,46,64000,223000
31Oct2018 0:00:00,00000000991637,0,1,0,0,0,1,0,6,4,54,69000,69000
31Aug2018 0:00:00,00000000991694,1,1,0,0,1,3,0,4,1,56,65000,78000
31Jul2018 0:00:00,00000000991703,1,0,1,0,0,1,0,5,5,82,67000,164000
31Jul2018 0:00:00,00000000991711,0,1,0,0,1,1,0,6,4,22,40000,174000
31Oct2018 0:00:00,00000000991740,0,0,0,0,0,2,0,5,1,36,51000,118000
31Jul2018 0:00:00,00000000991748,1,1,0,0,0,2,0,1,1,53,58000,103000
31May2018 0:00:00,00000000991792,0,1,1,0,0,6,0,6,3,36,37000,162000
30Jun2018 0:00:00,00000000991806,1,1,0,0,0,4,0,1,1,61,40000,160000
30Apr2018 0:00:00,00000000991816,1,0,1,0,0,1,0,6,1,61,46000,145000
31Aug2018 0:00:00,00000000991849,0,0,1,0,1,2,0,2,5,29,77000,197000
31Oct2018 0:00:00,00000000991867,0,0,0,0,1,2,0,6,4,52,55000,241000
31Oct2018 0:00:00,00000000991872,0,1,1,0,0,6,2,1,1,37,59000,80000
30Apr2018 0:00:00,00000000991876,1,1,1,0,0,2,0,1,2,26,57000,121000
31May2018 0:00:00,00000000991879,0,0,1,0,0,1,0,4,3,23,59000,189000
31Oct2018 0:00:00,00000000991880,1,0,1,0,0,2,2,6,2,83,48000,217000
30Apr2018 0:00:00,00000000991892,1,1,1,0,0,6,0,3,2,66,31000,150000
31May2018 0:00:00,00000000991912,1,1,1,0,0,2,0,3,1,61,62000,68000
31Oct2018 0:00:00,00000000991929,0,1,1,0,0,3,3,5,1,75,34000,218000
30Jun2018 0:00:00,00000000991933,1,0,1,1,0,2,3,5,4,73,98000,98000
30Jun2018 0:00:00,00000000991934,1,1,0,0,0,2,0,4,1,86,67000,184000
30Sep2018 0:00:00,00000000991935,1,1,1,0,0,3,0,3,4,24,10000,108000
31Aug2018 0:00:00,00000000991942,0,1,0,0,1,1,4,4,5,37,84000,84000
31Jul2018 0:00:00,00000000991943,1,1,1,1,0,2,1,5,1,82,38000,167000
30Jun2018 0:00:00,00000000991944,1,1,1,0,0,2,1,6,1,26,50000,157000
31Jul2018 0:00:00,00000000991955,0,1,1,0,0,4,0,4,1,64,63000,111000
30Jun2018 0:00:00,00000000991965,1,1,1,0,0,3,1,2,2,49,55000,111000
31May2018 0:00:00,00000000991966,1,1,0,0,0,3,4,6,4,55,53000,53000
30Sep2018 0:00:00,00000000991999,1,0,1,1,0,4,2,6,5,60,87000,317000
31Jul2018 0:00:00,00000000992000,0,1,0,0,0,4,3,4,5,37,66000,173000
31May2018 0:00:00,00000000992004,1,1,1,0,1,4,0,6,1,62,85000,100000
30Jun2018 0:00:00,00000000992018,1,0,0,0,0,6,0,6,1,28,59000,75000
31Oct2018 0:00:00,00000000992020,0,1,0,1,0,4,1,4,1,73,80000,80000
31Aug2018 0:00:00,00000000992065,0,1,1,0,1,2,0,5,4,26,25000,300000
30Jun2018 0:00:00,00000000992086,1,0,1,0,0,1,0,6,3,76,68000,68000
31Aug2018 0:00:00,00000000992098,0,1,1,0,1,2,0,6,4,39,81000,176000
31Jul2018 0:00:00,00000000992176,0,1,0,0,0,6,0,4,3,70,99000,99000
31Aug2018 0:00:00,00000000992179,1,0,1,0,1,4,0,4,1,28,22000,169000
30Sep2018 0:00:00,00000000992198,0,1,0,0,1,6,0,6,1,23,95000,212000
30Sep2018 0:00:00,00000000992212,0,1,1,0,0,3,0,6,2,73,52000,52000
31Jul2018 0:00:00,00000000992213,0,1,1,0,0,4,0,1,5,49,27000,293000
30Jun2018 0:00:00,00000000992251,0,1,1,0,0,3,3,6,5,33,70000,133000
30Jun2018 0:00:00,00000000992262,1,0,0,0,0,2,0,6,4,26,58000,137000
31May2018 0:00:00,00000000992270,0,1,1,0,0,3,0,5,5,29,35000,187000
31Jul2018 0:00:00,00000000992280,0,1,1,0,0,4,0,2,1,71,44000,68000
31Aug2018 0:00:00,00000000992305,0,1,0,0,0,6,2,3,3,54,39000,81000
31Oct2018 0:00:00,00000000992306,0,1,0,0,1,6,0,6,1,58,67000,145000
31May2018 0:00:00,00000000992346,1,0,1,1,0,2,2,6,5,59,10000,81000
31Oct2018 0:00:00,00000000992351,1,0,0,0,1,3,2,5,3,34,91000,171000
30Sep2018 0:00:00,00000000992417,1,0,1,0,0,3,2,2,1,27,32000,240000
30Apr2018 0:00:00,00000000992426,1,1,0,0,1,1,0,6,4,90,53000,53000
31Aug2018 0:00:00,00000000992440,0,0,1,0,1,2,0,1,2,64,23000,239000
31May2018 0:00:00,00000000992481,1,1,1,0,0,2,0,5,3,49,66000,127000
31May2018 0:00:00,00000000992588,1,1,0,0,0,2,0,4,3,31,41000,205000
31Oct2018 0:00:00,00000000992599,1,1,1,0,1,6,0,2,5,45,95000,121000
31Jul2018 0:00:00,00000000992636,1,1,1,1,0,2,1,4,1,34,109000,118000
30Jun2018 0:00:00,00000000992667,0,1,1,0,0,2,1,6,1,27,45000,182000
31Aug2018 0:00:00,00000000992670,0,0,1,0,1,4,2,5,4,21,87000,162000
30Jun2018 0:00:00,00000000992673,1,1,1,0,1,2,0,3,4,40,51000,110000
30Sep2018 0:00:00,00000000992739,1,1,1,0,0,3,0,3,3,42,43000,156000
30Jun2018 0:00:00,00000000992750,1,1,1,0,1,3,2,5,1,40,97000,97000
30Jun2018 0:00:00,00000000992767,1,0,1,1,0,3,1,6,4,38,58000,240000
30Sep2018 0:00:00,00000000992768,0,1,0,0,0,2,0,5,2,54,36000,125000
31Oct2018 0:00:00,00000000992777,0,0,1,0,0,1,0,4,1,49,53000,236000
30Sep2018 0:00:00,00000000992805,1,1,0,0,0,1,0,5,1,29,68000,140000
31Jul2018 0:00:00,00000000992814,0,1,1,0,0,1,1,1,4,43,61000,233000
31Oct2018 0:00:00,00000000992821,0,1,0,0,0,5,4,5,4,49,44000,231000
30Sep2018 0:00:00,00000000992845,1,1,1,0,0,1,0,6,1,45,55000,114000
30Sep2018 0:00:00,00000000992846,1,0,1,0,1,1,0,6,3,45,88000,138000
30Sep2018 0:00:00,00000000992849,1,1,1,0,0,2,0,5,2,39,70000,173000
30Jun2018 0:00:00,00000000992856,1,1,1,0,0,4,0,5,1,41,82000,123000
31Jul2018 0:00:00,00000000992859,1,1,0,0,0,1,0,4,5,37,46000,142000
31Aug2018 0:00:00,00000000992871,0,1,1,0,1,6,0,4,1,39,29000,312000
30Jun2018 0:00:00,00000000992880,1,1,0,0,1,4,0,3,2,47,43000,171000
31Aug2018 0:00:00,00000000992902,1,0,0,0,0,3,1,3,3,43,55000,144000
30Sep2018 0:00:00,00000000992915,1,1,1,1,0,3,2,4,1,33,48000,100000
30Jun2018 0:00:00,00000000992933,0,1,1,0,0,2,0,3,3,69,61000,76000
31Jul2018 0:00:00,00000000992950,1,1,1,1,0,2,4,5,4,72,61000,193000
31May2018 0:00:00,00000000992968,1,1,1,1,0,6,2,1,3,29,68000,129000
31Aug2018 0:00:00,00000000992969,1,1,1,0,0,3,0,3,3,42,45000,45000
30Sep2018 0:00:00,00000000993023,0,1,1,1,0,2,1,4,3,46,71000,120000
31Oct2018 0:00:00,00000000993039,1,0,1,1,1,5,4,5,1,34,59000,201000
31Aug2018 0:00:00,00000000993056,1,0,0,1,1,1,4,4,1,30,40000,165000
31Oct2018 0:00:00,00000000993068,1,1,1,1,0,6,4,6,5,30,24000,325000
30Sep2018 0:00:00,00000000993089,0,1,1,0,0,2,0,6,1,24,35000,155000
31Jul2018 0:00:00,00000000993090,1,1,1,0,1,1,0,3,2,63,59000,110000
31Oct2018 0:00:00,00000000993093,0,1,0,0,1,1,0,3,5,81,56000,127000
30Jun2018 0:00:00,00000000993100,1,0,0,0,0,1,3,6,4,69,61000,208000
31Jul2018 0:00:00,00000000993113,0,1,1,0,0,4,0,6,2,999,79000,84000
31Oct2018 0:00:00,00000000993118,1,1,0,0,0,1,4,6,3,68,87000,134000
30Sep2018 0:00:00,00000000993131,1,1,1,0,1,3,0,4,4,41,32000,180000
31Oct2018 0:00:00,00000000993135,1,1,0,1,0,1,4,6,1,33,73000,73000
31May2018 0:00:00,00000000993154,0,1,1,0,0,3,0,1,4,45,10000,125000
30Jun2018 0:00:00,00000000993184,1,1,1,0,0,6,0,4,2,47,67000,67000
30Sep2018 0:00:00,00000000993227,0,0,1,1,0,6,2,5,3,28,50000,80000
30Sep2018 0:00:00,00000000993246,0,1,1,0,0,3,0,2,5,47,51000,62000
31Aug2018 0:00:00,00000000993289,1,1,1,0,0,2,0,4,2,32,26000,88000
30Sep2018 0:00:00,00000000993310,0,0,1,0,0,3,1,6,3,43,56000,167000
31May2018 0:00:00,00000000993358,0,1,1,0,0,1,0,6,4,50,71000,71000
31Jul2018 0:00:00,00000000993368,0,1,1,0,0,2,2,6,2,71,29000,226000
31Aug2018 0:00:00,00000000993417,1,1,0,0,0,6,0,6,4,28,63000,63000
31May2018 0:00:00,00000000993420,0,0,0,1,0,5,1,6,2,52,68000,68000
31Aug2018 0:00:00,00000000993465,1,1,1,0,0,2,0,3,5,47,94000,99000
30Jun2018 0:00:00,00000000993510,0,1,0,0,0,3,0,2,2,29,41000,157000
30Sep2018 0:00:00,00000000993541,1,1,1,0,0,2,3,6,5,80,93000,205000
30Jun2018 0:00:00,00000000993588,1,1,0,0,0,1,0,6,1,54,90000,90000
31Jul2018 0:00:00,00000000993599,0,1,1,0,1,2,0,6,2,68,53000,162000
30Sep2018 0:00:00,00000000993620,1,0,1,0,0,2,0,4,4,31,66000,153000
31Aug2018 0:00:00,00000000993647,0,1,0,0,0,1,0,6,1,48,83000,172000
30Sep2018 0:00:00,00000000993677,0,1,1,1,0,1,1,6,1,52,82000,100000
30Jun2018 0:00:00,00000000993690,1,1,1,1,1,3,4,2,1,62,55000,135000
30Jun2018 0:00:00,00000000993697,0,1,1,0,0,5,0,6,5,34,42000,102000
31Oct2018 0:00:00,00000000993737,1,0,0,0,0,6,0,1,4,87,33000,109000
31May2018 0:00:00,00000000993739,0,1,1,0,0,3,0,6,3,74,81000,147000
31May2018 0:00:00,00000000993749,1,1,1,0,0,3,0,6,2,61,67000,163000
30Sep2018 0:00:00,00000000993767,1,1,1,0,0,3,0,6,3,19,30000,142000
31Jul2018 0:00:00,00000000993781,1,0,0,0,1,2,0,3,3,53,37000,163000
31Jul2018 0:00:00,00000000993792,1,0,0,0,0,1,0,4,5,55,86000,104000
31Oct2018 0:00:00,00000000993803,0,1,0,0,1,1,0,6,5,84,56000,193000
30Jun2018 0:00:00,00000000993848,1,1,0,1,0,2,3,4,5,60,65000,94000
31May2018 0:00:00,00000000993849,1,0,0,0,0,1,2,4,5,23,60000,73000
30Jun2018 0:00:00,00000000993896,1,0,1,0,0,4,2,6,1,27,55000,262000
30Jun2018 0:00:00,00000000993900,1,1,1,0,1,2,0,2,1,53,65000,65000
30Sep2018 0:00:00,00000000993918,1,1,0,0,1,3,3,2,2,59,61000,109000
30Jun2018 0:00:00,00000000993921,1,1,1,0,1,2,0,6,4,58,61000,172000
30Sep2018 0:00:00,00000000993955,1,1,0,1,0,1,4,6,2,55,48000,155000
31Jul2018 0:00:00,00000000993962,0,1,0,0,0,6,0,5,3,55,67000,111000
31Oct2018 0:00:00,00000000993987,0,1,1,1,0,2,2,5,1,30,76000,198000
31Aug2018 0:00:00,00000000994000,0,0,0,0,1,2,1,6,1,34,63000,219000
31Oct2018 0:00:00,00000000994019,0,1,0,0,1,6,0,5,2,45,46000,273000
31Aug2018 0:00:00,00000000994064,0,1,1,0,1,3,0,6,2,50,50000,204000
31Aug2018 0:00:00,00000000994110,1,1,0,0,0,2,2,5,4,68,68000,68000
30Jun2018 0:00:00,00000000994123,1,0,1,0,1,4,0,2,5,42,80000,146000
31Aug2018 0:00:00,00000000994137,0,1,1,0,1,4,0,3,1,37,81000,196000
31Jul2018 0:00:00,00000000994168,0,0,1,0,0,4,1,6,5,61,30000,110000
31Oct2018 0:00:00,00000000994220,0,1,0,1,0,3,2,4,3,42,26000,223000
31Oct2018 0:00:00,00000000994246,1,1,1,0,0,6,0,1,4,70,54000,203000
30Sep2018 0:00:00,00000000994260,0,1,0,0,0,1,2,6,1,39,67000,86000
31Jul2018 0:00:00,00000000994272,0,1,0,0,0,1,0,5,2,25,43000,120000
30Jun2018 0:00:00,00000000994294,1,0,1,0,1,1,0,6,1,43,35000,35000
31Aug2018 0:00:00,00000000994314,0,0,1,1,1,3,5,4,5,38,73000,73000
30Jun2018 0:00:00,00000000994323,0,1,1,0,1,1,3,3,5,60,36000,120000
31Jul2018 0:00:00,00000000994340,1,1,1,1,1,3,1,5,1,53,52000,93000
30Sep2018 0:00:00,00000000994365,0,0,1,1,0,6,1,5,1,20,67000,67000
31Oct2018 0:00:00,00000000994373,1,0,1,0,0,1,0,5,2,30,20000,27000
31Oct2018 0:00:00,00000000994379,1,1,0,0,0,1,0,6,5,47,94000,166000
31Oct2018 0:00:00,00000000994380,1,1,1,1,0,2,2,6,1,54,73000,166000
30Jun2018 0:00:00,00000000994398,1,1,0,0,0,2,0,1,4,48,24000,174000
31Jul2018 0:00:00,00000000994413,1,0,0,1,0,2,5,4,4,64,16000,16000
31Oct2018 0:00:00,00000000994425,1,0,0,1,0,1,4,5,2,62,34000,84000
31Oct2018 0:00:00,00000000994443,0,1,1,0,0,4,1,5,3,70,96000,249000
30Jun2018 0:00:00,00000000994449,1,1,1,0,0,1,0,2,1,47,29000,89000
31Jul2018 0:00:00,00000000994484,1,1,1,0,0,2,1,6,3,64,23000,85000
30Jun2018 0:00:00,00000000994518,1,1,1,0,0,1,0,4,1,29,10000,17000
31Aug2018 0:00:00,00000000994524,0,1,0,1,1,4,5,5,2,44,109000,109000
31Jul2018 0:00:00,00000000994586,1,1,1,0,0,6,0,2,1,29,47000,238000
31Aug2018 0:00:00,00000000994621,0,1,1,0,0,6,2,6,3,50,80000,80000
30Jun2018 0:00:00,00000000994665,0,0,1,0,0,2,0,1,3,62,40000,135000
31Jul2018 0:00:00,00000000994719,0,1,1,0,0,2,0,3,4,83,101000,101000
31Aug2018 0:00:00,00000000994724,1,1,1,1,0,3,3,6,4,46,90000,90000
31Jul2018 0:00:00,00000000994735,1,1,1,0,0,3,0,5,5,29,73000,73000
31Aug2018 0:00:00,00000000994742,0,1,1,0,0,2,0,1,1,73,60000,190000
31Jul2018 0:00:00,00000000994776,1,1,1,0,1,3,0,1,2,61,10000,183000
30Jun2018 0:00:00,00000000994804,0,1,0,0,0,1,0,3,1,44,48000,98000
30Jun2018 0:00:00,00000000994817,0,1,0,0,0,2,0,5,5,62,51000,138000
30Sep2018 0:00:00,00000000994829,0,1,1,0,0,4,0,5,1,58,78000,78000
31Aug2018 0:00:00,00000000994861,1,1,1,1,1,2,2,4,3,25,66000,100000
31Oct2018 0:00:00,00000000994867,1,1,0,0,0,2,0,2,3,51,59000,244000
30Sep2018 0:00:00,00000000994887,0,1,0,0,0,2,0,4,3,31,54000,219000
31Oct2018 0:00:00,00000000994888,1,1,1,0,0,1,0,4,1,79,78000,95000
31Aug2018 0:00:00,00000000994891,0,1,0,0,0,6,0,3,3,77,57000,57000
30Jun2018 0:00:00,00000000994897,0,1,1,0,0,4,1,6,2,75,34000,105000
31Oct2018 0:00:00,00000000994905,0,1,1,0,1,3,2,5,1,66,60000,244000
30Jun2018 0:00:00,00000000994909,0,1,0,1,0,2,2,4,3,63,69000,76000
30Sep2018 0:00:00,00000000994925,1,1,0,0,0,6,0,4,3,80,47000,125000
31Aug2018 0:00:00,00000000994940,1,1,1,1,1,4,1,4,2,70,67000,198000
30Sep2018 0:00:00,00000000994941,0,1,1,0,0,4,1,3,2,57,72000,115000
31Aug2018 0:00:00,00000000994948,0,1,1,0,0,4,0,4,4,46,74000,119000
30Sep2018 0:00:00,00000000994973,1,1,1,0,0,6,1,1,4,35,56000,148000
31Oct2018 0:00:00,00000000994984,0,0,1,0,0,1,0,1,4,85,77000,165000
31Jul2018 0:00:00,00000000995041,0,1,1,1,1,4,5,4,3,54,12000,163000
30Sep2018 0:00:00,00000000995079,0,0,0,1,0,3,3,6,5,30,66000,208000
30Jun2018 0:00:00,00000000995098,1,1,1,0,0,5,5,5,2,36,88000,177000
31Oct2018 0:00:00,00000000995167,0,1,1,0,0,1,0,6,5,32,66000,100000
31Aug2018 0:00:00,00000000995238,0,1,1,0,0,1,0,2,5,50,56000,230000
30Sep2018 0:00:00,00000000995242,0,0,0,0,0,4,0,6,3,38,52000,52000
31Oct2018 0:00:00,00000000995244,1,0,1,0,0,6,0,6,5,48,59000,105000
31Aug2018 0:00:00,00000000995250,0,1,1,0,1,5,1,4,3,28,41000,41000
31Oct2018 0:00:00,00000000995261,0,1,1,0,0,6,4,1,4,48,22000,27000
31Oct2018 0:00:00,00000000995279,0,1,1,0,0,4,0,5,5,43,52000,126000
31Aug2018 0:00:00,00000000995280,0,1,0,0,0,3,0,1,4,46,60000,226000
31Aug2018 0:00:00,00000000995281,1,1,0,1,0,3,3,6,1,45,77000,77000
31Oct2018 0:00:00,00000000995285,0,1,1,1,0,2,3,6,4,64,89000,97000
31Oct2018 0:00:00,00000000995307,0,0,0,1,0,1,6,4,3,45,76000,76000
31Aug2018 0:00:00,00000000995329,1,1,0,0,0,6,4,1,4,42,70000,79000
31Oct2018 0:00:00,00000000995447,0,1,1,0,1,2,0,6,5,48,56000,56000
31Oct2018 0:00:00,00000000995515,1,1,1,0,1,4,5,5,4,74,83000,83000
30Sep2018 0:00:00,00000000995583,0,1,1,0,0,3,0,3,2,57,10000,15000
30Sep2018 0:00:00,00000000995642,0,0,1,0,0,3,2,5,1,26,59000,59000
30Sep2018 0:00:00,00000000995701,0,1,1,1,0,1,3,5,3,56,43000,43000
31Jul2018 0:00:00,00000000995742,1,0,1,0,0,3,0,5,5,57,71000,270000
30Sep2018 0:00:00,00000000995749,1,0,0,0,0,2,2,3,1,64,17000,110000
31Jul2018 0:00:00,00000000995794,1,1,1,0,0,2,0,2,1,28,70000,91000
31Oct2018 0:00:00,00000000995807,0,0,1,0,0,2,0,4,1,32,48000,225000
31Oct2018 0:00:00,00000000995818,1,1,1,1,1,4,1,6,5,73,45000,263000
31Aug2018 0:00:00,00000000995835,0,1,1,0,0,2,0,6,5,44,45000,45000
30Sep2018 0:00:00,00000000995874,0,1,1,0,0,1,0,4,1,67,44000,55000
31Aug2018 0:00:00,00000000995888,0,0,1,1,0,1,1,1,1,25,49000,49000
31Oct2018 0:00:00,00000000995894,1,1,1,0,1,4,0,5,3,31,74000,101000
31Oct2018 0:00:00,00000000995929,0,0,1,0,1,3,0,5,5,47,50000,211000
31Jul2018 0:00:00,00000000995930,1,1,1,0,0,6,0,6,5,999,100000,142000
31Oct2018 0:00:00,00000000995979,1,1,1,0,1,1,0,6,3,76,54000,258000
31Jul2018 0:00:00,00000000996000,1,1,1,0,0,2,0,3,5,67,73000,134000
31Oct2018 0:00:00,00000000996005,0,1,0,1,1,2,1,5,3,45,52000,74000
31Aug2018 0:00:00,00000000996098,1,1,0,0,0,2,1,2,1,63,75000,127000
31Aug2018 0:00:00,00000000996156,1,1,1,0,1,3,0,4,4,50,64000,64000
31Oct2018 0:00:00,00000000996283,0,1,1,0,1,5,0,6,1,40,35000,80000
31Oct2018 0:00:00,00000000996289,1,1,0,0,0,4,0,2,4,53,53000,131000
31Aug2018 0:00:00,00000000996308,1,1,1,0,1,6,0,3,5,85,43000,109000
30Sep2018 0:00:00,00000000996312,1,0,1,0,0,3,0,6,1,70,80000,179000
31Oct2018 0:00:00,00000000996332,1,1,1,0,1,1,2,3,5,59,55000,119000
30Sep2018 0:00:00,00000000996392,1,0,0,0,0,1,0,6,4,25,63000,149000
31Aug2018 0:00:00,00000000996411,1,1,1,0,1,3,0,6,1,28,25000,177000
30Sep2018 0:00:00,00000000996421,1,1,1,0,0,6,1,6,2,56,78000,133000
31Oct2018 0:00:00,00000000996450,0,1,0,0,0,2,0,5,5,57,58000,129000
31Oct2018 0:00:00,00000000996453,1,1,0,0,1,2,1,6,4,37,46000,118000
31Oct2018 0:00:00,00000000996483,1,1,0,0,1,6,0,1,1,54,34000,34000
31Oct2018 0:00:00,00000000996512,1,1,0,0,1,2,0,6,3,65,78000,230000
30Sep2018 0:00:00,00000000996540,1,1,1,1,1,1,2,2,3,69,77000,102000
31Jul2018 0:00:00,00000000996580,1,0,1,1,1,5,2,6,5,57,75000,83000
31Aug2018 0:00:00,00000000996626,1,1,0,0,0,4,0,1,1,58,24000,191000
31Aug2018 0:00:00,00000000996629,0,1,1,0,0,1,0,3,1,60,70000,112000
31Jul2018 0:00:00,00000000996635,1,0,0,0,0,3,0,4,1,57,62000,151000
31Aug2018 0:00:00,00000000996642,1,1,1,1,1,2,2,4,1,23,44000,44000
31Aug2018 0:00:00,00000000996659,0,0,0,0,0,3,0,5,2,87,79000,79000
31Aug2018 0:00:00,00000000996713,1,1,0,0,0,6,0,4,1,43,64000,160000
31Aug2018 0:00:00,00000000996729,0,0,1,0,0,2,0,6,2,59,18000,95000
31Aug2018 0:00:00,00000000996733,0,1,1,0,0,4,0,5,1,71,42000,42000
31Oct2018 0:00:00,00000000996747,0,0,1,0,0,2,0,6,2,35,59000,260000
31Jul2018 0:00:00,00000000996766,0,1,1,0,0,2,0,4,3,35,83000,193000
31Oct2018 0:00:00,00000000996882,1,0,1,0,1,5,0,4,1,32,76000,82000
31Oct2018 0:00:00,00000000996886,1,1,0,0,1,4,0,2,4,82,51000,119000
30Sep2018 0:00:00,00000000996914,1,1,1,0,0,1,0,4,3,32,26000,227000
31Oct2018 0:00:00,00000000996970,1,1,1,0,0,1,0,6,1,50,66000,172000
30Sep2018 0:00:00,00000000996979,1,1,1,0,1,3,0,1,2,56,33000,91000
